date;sensor;temperature;vibration
2019-12-16 18:31:56;2;428.6;5173.89
2019-12-16 18:31:56;7;491.76;2723.45
2019-12-16 18:31:56;19;152.82;-1842.78
2019-12-16 18:31:56;26;189.27;2275.72
2019-12-16 18:31:56;30;220.92;2200.21
2019-12-16 18:31:56;57;90.29;-2860.2
2019-12-16 18:31:56;69;88.75;-3347.29
2019-12-16 18:31:56;75;477.51;3813.03
2020-02-21 00:43:18;37;85.69;-5449.81
2020-02-21 00:43:18;38;271.77;-4787.49
2020-02-21 00:43:18;39;296.0;3744.37
2020-02-21 00:43:18;41;285.26;-9875.71
2020-02-21 00:43:18;65;495.43;6132.31
2020-02-21 00:43:18;66;241.23;791.28
2020-02-21 00:43:18;76;133.41;-1692.05
2020-02-21 00:43:18;80;324.32;2694.06
2020-02-21 00:43:18;100;379.65;-7635.59
2020-01-16 14:03:01;6;435.1;2203.31
2020-01-16 14:03:01;18;434.77;-690.16
2020-01-16 14:03:01;49;8.9;-6795.39
2020-01-16 14:03:01;50;458.47;-1518.89
2020-01-16 14:03:01;60;485.68;-8961.56
2020-01-16 14:03:01;64;409.82;-5777.28
2020-01-16 14:03:01;86;346.14;9420.66
2020-01-16 14:03:01;90;366.42;3824.86
2020-01-16 14:03:01;95;256.85;-1668.59
2019-12-03 20:39:32;11;262.31;-7178.56
2019-12-03 20:39:32;15;459.1;3083.02
2019-12-03 20:39:32;20;177.53;-8796.99
2019-12-03 20:39:32;21;65.73;-8152.34
2019-12-03 20:39:32;36;92.48;-9192.49
2019-12-03 20:39:32;59;223.29;-8649.24
2020-01-23 14:25:47;3;63.03;-8657.84
2020-01-23 14:25:47;9;427.8;60.18
2020-01-23 14:25:47;22;326.85;-8281.62
2020-01-23 14:25:47;23;269.09;1609.17
2020-01-23 14:25:47;48;284.39;2550.47
2020-01-23 14:25:47;68;216.89;-1422.42
2020-01-23 14:25:47;71;220.84;6699.82
2020-01-23 14:25:47;73;443.83;9030.78
2020-01-23 14:25:47;85;485.39;2092.44
2020-03-06 02:29:45;34;307.47;4813.46
2020-03-06 02:29:45;46;468.86;-159.27
2020-03-06 02:29:45;47;14.3;-7700.21
2020-03-06 02:29:45;52;164.82;9955.71
2020-03-06 02:29:45;74;395.44;-5987.53
2020-03-06 02:29:45;78;121.61;-8729.65
2020-03-06 02:29:45;84;353.45;5160.24
2020-01-03 17:59:34;14;164.45;2060.41
2020-01-03 17:59:34;31;72.83;834.82
2020-01-03 17:59:34;53;31.38;3778.87
2020-01-03 17:59:34;62;345.01;8836.69
2020-01-03 17:59:34;77;123.94;-9172.91
2020-01-03 17:59:34;79;227.25;-8849.06
2020-01-03 17:59:34;83;359.05;-6082.58
2020-01-03 17:59:34;94;165.78;-4510.6
2020-01-28 04:45:25;24;89.46;-6285.77
2020-01-28 04:45:25;33;291.01;-9983.43
2020-01-28 04:45:25;35;439.27;4121.29
2020-01-28 04:45:25;55;164.78;8667.52
2020-01-28 04:45:25;63;133.71;8478.23
2020-01-28 04:45:25;70;49.46;7470.76
2020-01-28 04:45:25;72;303.68;-2925.48
2020-01-28 04:45:25;82;488.28;-1250.24
2020-01-28 04:45:25;96;71.26;8168.73
2019-12-19 05:08:37;8;55.31;6096.29
2019-12-19 05:08:37;45;11.7;2656.09
2019-12-19 05:08:37;61;354.46;-710.89
2019-12-19 05:08:37;87;361.35;9144.25
2019-12-19 05:08:37;88;233.39;6368.62
2019-12-19 05:08:37;93;77.45;3052.41
2019-12-21 09:44:19;24;152.46;5860.51
2019-12-21 09:44:19;33;233.27;-3711.54
2019-12-21 09:44:19;35;445.94;7339.06
2019-12-21 09:44:19;55;283.92;3967.95
2019-12-21 09:44:19;63;338.42;3291.87
2019-12-21 09:44:19;70;134.01;-3283.5
2019-12-21 09:44:19;72;317.49;6026.71
2019-12-21 09:44:19;82;65.25;8758.99
2019-12-21 09:44:19;96;123.96;5777.11
2019-12-17 02:44:02;34;309.71;8355.27
2019-12-17 02:44:02;46;317.58;-7818.72
2019-12-17 02:44:02;47;49.38;-6468.17
2019-12-17 02:44:02;52;409.77;6353.82
2019-12-17 02:44:02;74;40.42;-26.67
2019-12-17 02:44:02;78;310.99;-2807.96
2019-12-17 02:44:02;84;474.62;2522.18
2020-03-07 07:39:04;4;452.43;1467.49
2020-03-07 07:39:04;17;432.43;8304.62
2020-03-07 07:39:04;25;194.14;5128.52
2020-03-07 07:39:04;29;324.24;-8478.2
2020-03-07 07:39:04;32;307.27;7671.17
2020-03-07 07:39:04;40;392.78;2982.03
2020-03-07 07:39:04;92;213.23;3235.2
2019-12-20 09:49:55;5;116.56;-6235.64
2019-12-20 09:49:55;43;473.61;-9204.25
2019-12-20 09:49:55;44;110.01;1423.54
2019-12-20 09:49:55;67;102.86;-8534.32
2019-12-15 04:29:14;37;100.94;-5125.89
2019-12-15 04:29:14;38;248.42;1840.65
2019-12-15 04:29:14;39;456.71;6182.55
2019-12-15 04:29:14;41;320.5;-7327.03
2019-12-15 04:29:14;65;306.67;-3132.6
2019-12-15 04:29:14;66;469.53;4490.35
2019-12-15 04:29:14;76;13.9;7981.29
2019-12-15 04:29:14;80;464.69;-2670.4
2019-12-15 04:29:14;100;186.85;-3793.47
2019-12-10 14:42:34;37;142.03;4021.41
2019-12-10 14:42:34;38;241.39;-9926.34
2019-12-10 14:42:34;39;448.1;-5151.55
2019-12-10 14:42:34;41;0.11;3468.59
2019-12-10 14:42:34;65;232.97;-668.79
2019-12-10 14:42:34;66;253.93;8880.85
2019-12-10 14:42:34;76;0.28;-4786.61
2019-12-10 14:42:34;80;138.52;7574.92
2019-12-10 14:42:34;100;131.04;4767.56
2019-12-18 10:44:43;3;381.25;-5531.44
2019-12-18 10:44:43;9;216.36;-4254.46
2019-12-18 10:44:43;22;125.58;4730.77
2019-12-18 10:44:43;23;123.13;86.48
2019-12-18 10:44:43;48;92.23;5439.78
2019-12-18 10:44:43;68;468.33;5418.1
2019-12-18 10:44:43;71;135.83;7077.39
2019-12-18 10:44:43;73;157.77;8056.6
2019-12-18 10:44:43;85;87.92;1778.1
2020-01-13 18:18:00;12;28.25;8443.54
2020-01-13 18:18:00;16;391.56;-9023.28
2020-01-13 18:18:00;27;496.16;367.07
2020-01-13 18:18:00;51;404.95;-3906.18
2020-01-13 18:18:00;56;169.08;8285.77
2020-01-13 18:18:00;81;60.88;120.98
2020-01-13 18:18:00;89;88.4;7728.87
2019-12-02 01:02:36;5;232.02;-1321.64
2019-12-02 01:02:36;43;130.34;2464.06
2019-12-02 01:02:36;44;14.1;-3819.08
2019-12-02 01:02:36;67;19.04;7133.22
2019-12-19 20:58:12;24;401.64;8204.34
2019-12-19 20:58:12;33;425.56;-8930.18
2019-12-19 20:58:12;35;121.16;9522.6
2019-12-19 20:58:12;55;458.66;-9164.85
2019-12-19 20:58:12;63;63.94;9485.3
2019-12-19 20:58:12;70;108.28;-4060.11
2019-12-19 20:58:12;72;209.42;6489.56
2019-12-19 20:58:12;82;176.47;-2164.8
2019-12-19 20:58:12;96;361.16;4016.05
2020-01-01 20:26:51;24;95.4;8447.87
2020-01-01 20:26:51;33;344.62;-3313.87
2020-01-01 20:26:51;35;121.59;5635.48
2020-01-01 20:26:51;55;87.06;6775.72
2020-01-01 20:26:51;63;426.03;-6174.21
2020-01-01 20:26:51;70;405.55;-8745.62
2020-01-01 20:26:51;72;13.95;-8077.45
2020-01-01 20:26:51;82;240.13;-1937.39
2020-01-01 20:26:51;96;191.52;3789.37
2019-12-31 04:06:25;5;125.43;2971.38
2019-12-31 04:06:25;43;105.06;9780.39
2019-12-31 04:06:25;44;73.11;230.51
2019-12-31 04:06:25;67;75.49;-6127.34
2020-03-01 18:00:16;12;360.39;-1283.01
2020-03-01 18:00:16;16;254.54;-4326.6
2020-03-01 18:00:16;27;451.28;1141.82
2020-03-01 18:00:16;51;344.8;-773.02
2020-03-01 18:00:16;56;80.17;-1556.51
2020-03-01 18:00:16;81;326.71;-4160.18
2020-03-01 18:00:16;89;221.34;-2431.12
2019-12-10 01:42:27;37;412.28;-3166.67
2019-12-10 01:42:27;38;250.63;9179.31
2019-12-10 01:42:27;39;30.36;-4106.92
2019-12-10 01:42:27;41;118.25;-3284.87
2019-12-10 01:42:27;65;216.04;-3559.9
2019-12-10 01:42:27;66;39.63;-4391.2
2019-12-10 01:42:27;76;399.33;-7950.93
2019-12-10 01:42:27;80;448.95;3829.45
2019-12-10 01:42:27;100;377.05;-9492.24
2019-12-29 10:02:47;37;117.48;4853.28
2019-12-29 10:02:47;38;328.7;6678.36
2019-12-29 10:02:47;39;45.35;-3799.51
2019-12-29 10:02:47;41;28.58;5800.29
2019-12-29 10:02:47;65;291.84;-4479.96
2019-12-29 10:02:47;66;64.41;-4622.51
2019-12-29 10:02:47;76;31.91;-1588.44
2019-12-29 10:02:47;80;208.06;-7321.6
2019-12-29 10:02:47;100;27.56;-5489.01
2020-01-31 15:18:09;6;96.73;3055.58
2020-01-31 15:18:09;18;244.86;-8917.27
2020-01-31 15:18:09;49;348.76;-7211.15
2020-01-31 15:18:09;50;163.66;2751.32
2020-01-31 15:18:09;60;204.15;-5977.54
2020-01-31 15:18:09;64;444.16;-9929.76
2020-01-31 15:18:09;86;214.59;-5580.87
2020-01-31 15:18:09;90;442.31;-1872.46
2020-01-31 15:18:09;95;371.46;-9725.25
2020-01-13 06:52:15;3;123.32;6507.04
2020-01-13 06:52:15;9;311.71;8545.3
2020-01-13 06:52:15;22;323.89;9100.86
2020-01-13 06:52:15;23;225.4;-1310.52
2020-01-13 06:52:15;48;255.96;-6433.27
2020-01-13 06:52:15;68;171.39;-3263.63
2020-01-13 06:52:15;71;185.47;7427.48
2020-01-13 06:52:15;73;131.31;5872.75
2020-01-13 06:52:15;85;294.75;-5983.84
2020-01-26 20:05:06;24;389.74;-9341.98
2020-01-26 20:05:06;33;333.11;-3381.83
2020-01-26 20:05:06;35;375.17;-9515.85
2020-01-26 20:05:06;55;63.51;-6710.38
2020-01-26 20:05:06;63;286.61;-902.4
2020-01-26 20:05:06;70;267.36;-3696.73
2020-01-26 20:05:06;72;203.14;-1912.91
2020-01-26 20:05:06;82;419.16;2504.69
2020-01-26 20:05:06;96;310.82;-8991.91
2019-12-07 12:48:42;2;182.67;1120.51
2019-12-07 12:48:42;7;160.06;4264.06
2019-12-07 12:48:42;19;21.75;7498.75
2019-12-07 12:48:42;26;30.52;8031.66
2019-12-07 12:48:42;30;340.37;-567.06
2019-12-07 12:48:42;57;482.46;-8745.66
2019-12-07 12:48:42;69;420.84;5484.24
2019-12-07 12:48:42;75;369.17;-7801.47
2019-12-27 14:13:55;14;413.79;2902.32
2019-12-27 14:13:55;31;242.62;-5543.06
2019-12-27 14:13:55;53;470.01;9803.92
2019-12-27 14:13:55;62;379.74;7050.36
2019-12-27 14:13:55;77;476.58;118.53
2019-12-27 14:13:55;79;496.91;-8480.52
2019-12-27 14:13:55;83;214.19;7066.28
2019-12-27 14:13:55;94;394.41;-4512.02
2019-12-27 06:04:46;37;130.36;1587.34
2019-12-27 06:04:46;38;437.52;-9325.65
2019-12-27 06:04:46;39;268.84;-3424.4
2019-12-27 06:04:46;41;236.2;2876.04
2019-12-27 06:04:46;65;485.51;-9424.78
2019-12-27 06:04:46;66;368.31;2514.73
2019-12-27 06:04:46;76;400.04;1394.52
2019-12-27 06:04:46;80;19.64;6188.41
2019-12-27 06:04:46;100;152.08;-7097.23
2020-01-07 11:11:29;11;69.67;-6978.77
2020-01-07 11:11:29;15;221.25;2775.5
2020-01-07 11:11:29;20;475.31;2721.91
2020-01-07 11:11:29;21;238.1;-3321.47
2020-01-07 11:11:29;36;52.95;-8229.0
2020-01-07 11:11:29;59;386.16;-5194.98
2020-01-07 06:54:10;14;386.55;-8445.49
2020-01-07 06:54:10;31;126.81;-2130.04
2020-01-07 06:54:10;53;353.05;9965.77
2020-01-07 06:54:10;62;160.48;7684.55
2020-01-07 06:54:10;77;432.17;7340.47
2020-01-07 06:54:10;79;265.36;-3027.65
2020-01-07 06:54:10;83;486.28;6758.88
2020-01-07 06:54:10;94;202.94;-3535.44
2019-12-10 05:37:55;14;349.03;9479.35
2019-12-10 05:37:55;31;332.72;6612.01
2019-12-10 05:37:55;53;203.85;-6405.0
2019-12-10 05:37:55;62;238.59;6928.49
2019-12-10 05:37:55;77;467.08;8395.43
2019-12-10 05:37:55;79;453.86;7896.87
2019-12-10 05:37:55;83;28.59;2262.89
2019-12-10 05:37:55;94;137.4;-6723.25
2019-12-29 05:35:00;37;426.02;-5621.23
2019-12-29 05:35:00;38;130.2;7423.08
2019-12-29 05:35:00;39;193.9;-4862.01
2019-12-29 05:35:00;41;245.16;-4883.03
2019-12-29 05:35:00;65;23.62;6379.82
2019-12-29 05:35:00;66;482.99;-2718.84
2019-12-29 05:35:00;76;205.69;6353.67
2019-12-29 05:35:00;80;425.54;2139.78
2019-12-29 05:35:00;100;120.74;4646.57
2019-12-14 21:39:50;1;350.94;5737.59
2019-12-14 21:39:50;10;336.98;1575.46
2019-12-14 21:39:50;13;36.82;-1159.09
2019-12-14 21:39:50;28;348.16;-5390.29
2019-12-14 21:39:50;58;142.91;-7619.21
2019-12-14 21:39:50;91;343.21;4932.95
2019-12-14 21:39:50;97;224.95;9919.81
2020-02-07 10:49:07;2;200.02;-3255.13
2020-02-07 10:49:07;7;18.4;2332.26
2020-02-07 10:49:07;19;347.07;7130.06
2020-02-07 10:49:07;26;107.34;-6661.58
2020-02-07 10:49:07;30;419.54;-7925.14
2020-02-07 10:49:07;57;475.74;-4432.04
2020-02-07 10:49:07;69;85.86;5130.05
2020-02-07 10:49:07;75;216.14;2661.22
2020-01-11 09:14:21;3;484.79;8934.77
2020-01-11 09:14:21;9;334.13;6047.79
2020-01-11 09:14:21;22;399.39;5053.76
2020-01-11 09:14:21;23;26.56;-5677.28
2020-01-11 09:14:21;48;409.3;3394.4
2020-01-11 09:14:21;68;310.37;-5359.52
2020-01-11 09:14:21;71;330.98;-3512.75
2020-01-11 09:14:21;73;32.97;9242.7
2020-01-11 09:14:21;85;457.65;-7673.13
2019-12-10 05:16:36;34;250.83;-2351.45
2019-12-10 05:16:36;46;227.45;-421.31
2019-12-10 05:16:36;47;411.48;-7967.88
2019-12-10 05:16:36;52;42.17;-4004.33
2019-12-10 05:16:36;74;273.34;-3980.23
2019-12-10 05:16:36;78;119.84;-5718.6
2019-12-10 05:16:36;84;313.21;4870.29
2020-01-02 22:22:05;34;367.25;-7913.5
2020-01-02 22:22:05;46;353.58;8268.01
2020-01-02 22:22:05;47;482.4;-4954.66
2020-01-02 22:22:05;52;288.85;-5284.11
2020-01-02 22:22:05;74;219.68;-2192.52
2020-01-02 22:22:05;78;356.49;-4094.64
2020-01-02 22:22:05;84;369.01;6815.64
2020-02-24 23:53:52;5;248.34;-7505.17
2020-02-24 23:53:52;43;327.29;-5004.17
2020-02-24 23:53:52;44;78.05;2612.33
2020-02-24 23:53:52;67;188.65;-7977.96
2019-12-25 10:06:24;24;262.16;-7112.25
2019-12-25 10:06:24;33;55.51;7725.3
2019-12-25 10:06:24;35;204.82;-2491.99
2019-12-25 10:06:24;55;490.57;5942.69
2019-12-25 10:06:24;63;230.48;-468.79
2019-12-25 10:06:24;70;110.79;3426.09
2019-12-25 10:06:24;72;205.82;7600.86
2019-12-25 10:06:24;82;100.27;-7138.68
2019-12-25 10:06:24;96;366.8;6487.25
2020-01-16 02:13:47;37;102.29;-4078.26
2020-01-16 02:13:47;38;491.84;417.67
2020-01-16 02:13:47;39;49.74;-8080.65
2020-01-16 02:13:47;41;374.33;-9985.4
2020-01-16 02:13:47;65;483.27;-1085.87
2020-01-16 02:13:47;66;125.88;3688.03
2020-01-16 02:13:47;76;331.82;-6003.77
2020-01-16 02:13:47;80;324.6;9074.86
2020-01-16 02:13:47;100;125.39;1828.44
2020-02-04 07:06:20;3;323.64;2572.39
2020-02-04 07:06:20;9;105.39;-8283.56
2020-02-04 07:06:20;22;328.26;6771.79
2020-02-04 07:06:20;23;100.79;-7.0
2020-02-04 07:06:20;48;493.47;9466.63
2020-02-04 07:06:20;68;389.13;-3299.43
2020-02-04 07:06:20;71;148.17;6394.12
2020-02-04 07:06:20;73;216.74;8265.54
2020-02-04 07:06:20;85;4.14;-4267.05
2020-03-02 13:35:09;11;311.58;6079.36
2020-03-02 13:35:09;15;233.11;-4932.69
2020-03-02 13:35:09;20;115.72;-4849.19
2020-03-02 13:35:09;21;212.76;-5513.7
2020-03-02 13:35:09;36;258.37;-4169.5
2020-03-02 13:35:09;59;496.81;-4719.25
2019-12-04 17:07:39;14;95.23;5915.93
2019-12-04 17:07:39;31;144.62;7633.1
2019-12-04 17:07:39;53;191.99;-5242.17
2019-12-04 17:07:39;62;462.47;774.68
2019-12-04 17:07:39;77;166.25;-9275.0
2019-12-04 17:07:39;79;408.15;4772.15
2019-12-04 17:07:39;83;96.39;411.63
2019-12-04 17:07:39;94;384.01;2461.6
2020-02-27 09:06:22;5;370.47;8182.96
2020-02-27 09:06:22;43;371.38;1367.55
2020-02-27 09:06:22;44;75.04;-35.45
2020-02-27 09:06:22;67;185.52;-5650.22
2020-02-22 23:42:59;24;297.96;7968.44
2020-02-22 23:42:59;33;470.86;-2676.19
2020-02-22 23:42:59;35;181.01;-7181.12
2020-02-22 23:42:59;55;7.17;-9338.35
2020-02-22 23:42:59;63;87.58;-3004.69
2020-02-22 23:42:59;70;250.86;-7970.84
2020-02-22 23:42:59;72;493.01;6819.92
2020-02-22 23:42:59;82;232.83;-7181.42
2020-02-22 23:42:59;96;176.98;5816.14
2020-02-22 21:44:38;24;282.24;-6871.84
2020-02-22 21:44:38;33;26.39;-3445.43
2020-02-22 21:44:38;35;417.2;-5721.08
2020-02-22 21:44:38;55;397.47;8672.04
2020-02-22 21:44:38;63;330.36;-9701.14
2020-02-22 21:44:38;70;471.38;-3125.95
2020-02-22 21:44:38;72;361.94;7621.13
2020-02-22 21:44:38;82;5.56;7997.23
2020-02-22 21:44:38;96;5.63;-2484.64
2020-01-02 09:56:40;2;350.43;6642.56
2020-01-02 09:56:40;7;368.21;5167.08
2020-01-02 09:56:40;19;94.55;-6207.48
2020-01-02 09:56:40;26;327.72;9019.87
2020-01-02 09:56:40;30;43.36;-3286.39
2020-01-02 09:56:40;57;468.73;-7500.24
2020-01-02 09:56:40;69;128.08;1021.87
2020-01-02 09:56:40;75;129.02;2829.21
2020-01-13 01:36:12;37;150.3;7802.84
2020-01-13 01:36:12;38;148.37;5441.04
2020-01-13 01:36:12;39;365.55;-7128.29
2020-01-13 01:36:12;41;235.66;394.16
2020-01-13 01:36:12;65;0.3;8567.51
2020-01-13 01:36:12;66;465.89;-3767.55
2020-01-13 01:36:12;76;473.61;380.91
2020-01-13 01:36:12;80;158.22;-8530.61
2020-01-13 01:36:12;100;494.59;-7979.0
2019-12-20 00:24:31;37;13.75;8118.53
2019-12-20 00:24:31;38;210.4;1423.43
2019-12-20 00:24:31;39;238.27;5950.69
2019-12-20 00:24:31;41;152.15;4490.73
2019-12-20 00:24:31;65;279.28;-4696.31
2019-12-20 00:24:31;66;22.72;6473.21
2019-12-20 00:24:31;76;66.3;-6008.93
2019-12-20 00:24:31;80;455.17;4635.19
2019-12-20 00:24:31;100;496.41;-2744.65
2020-01-15 13:45:41;12;314.72;8859.32
2020-01-15 13:45:41;16;36.58;5608.61
2020-01-15 13:45:41;27;211.89;-5559.02
2020-01-15 13:45:41;51;239.61;-7132.7
2020-01-15 13:45:41;56;314.29;3047.99
2020-01-15 13:45:41;81;198.74;7328.13
2020-01-15 13:45:41;89;303.95;365.04
2019-12-20 20:27:12;12;22.52;-8931.82
2019-12-20 20:27:12;16;323.81;8291.75
2019-12-20 20:27:12;27;68.36;-7571.87
2019-12-20 20:27:12;51;340.65;-4578.77
2019-12-20 20:27:12;56;495.89;-3870.88
2019-12-20 20:27:12;81;398.29;-5086.88
2019-12-20 20:27:12;89;122.29;-2926.46
2020-02-02 18:09:35;12;365.33;7111.19
2020-02-02 18:09:35;16;53.2;2046.93
2020-02-02 18:09:35;27;402.8;-1477.75
2020-02-02 18:09:35;51;421.6;-5588.11
2020-02-02 18:09:35;56;46.41;-7119.38
2020-02-02 18:09:35;81;367.2;3552.35
2020-02-02 18:09:35;89;388.66;-5565.76
2020-03-03 09:53:17;14;310.82;8181.79
2020-03-03 09:53:17;31;170.25;3302.65
2020-03-03 09:53:17;53;351.78;9424.48
2020-03-03 09:53:17;62;296.88;-4164.58
2020-03-03 09:53:17;77;458.77;3279.45
2020-03-03 09:53:17;79;275.35;1790.78
2020-03-03 09:53:17;83;57.31;-8782.02
2020-03-03 09:53:17;94;77.59;702.26
2020-01-03 15:20:14;24;41.78;5954.57
2020-01-03 15:20:14;33;138.64;7908.1
2020-01-03 15:20:14;35;465.11;9496.31
2020-01-03 15:20:14;55;237.92;3769.3
2020-01-03 15:20:14;63;84.95;8320.65
2020-01-03 15:20:14;70;271.01;-8950.71
2020-01-03 15:20:14;72;35.17;-5850.04
2020-01-03 15:20:14;82;232.22;-1117.61
2020-01-03 15:20:14;96;77.06;2380.15
2020-02-25 16:32:25;14;162.1;7013.11
2020-02-25 16:32:25;31;27.44;-5669.37
2020-02-25 16:32:25;53;183.33;-9062.14
2020-02-25 16:32:25;62;146.28;7710.75
2020-02-25 16:32:25;77;499.72;2079.82
2020-02-25 16:32:25;79;499.73;7985.08
2020-02-25 16:32:25;83;341.4;-2570.13
2020-02-25 16:32:25;94;348.31;1889.96
2020-03-01 08:53:17;11;85.29;4177.51
2020-03-01 08:53:17;15;99.6;6460.82
2020-03-01 08:53:17;20;295.54;-5673.41
2020-03-01 08:53:17;21;134.62;1708.09
2020-03-01 08:53:17;36;378.45;-6065.17
2020-03-01 08:53:17;59;257.69;4587.79
2020-01-28 02:43:11;12;74.2;1619.2
2020-01-28 02:43:11;16;93.21;261.96
2020-01-28 02:43:11;27;427.36;-4085.05
2020-01-28 02:43:11;51;28.54;-1179.24
2020-01-28 02:43:11;56;4.31;5119.38
2020-01-28 02:43:11;81;434.41;-9295.69
2020-01-28 02:43:11;89;408.95;913.86
2020-02-04 14:45:02;6;466.5;6845.69
2020-02-04 14:45:02;18;141.58;9137.65
2020-02-04 14:45:02;49;439.77;-7.42
2020-02-04 14:45:02;50;379.02;7188.07
2020-02-04 14:45:02;60;297.5;1739.49
2020-02-04 14:45:02;64;459.65;816.98
2020-02-04 14:45:02;86;181.55;-7747.44
2020-02-04 14:45:02;90;268.58;7692.11
2020-02-04 14:45:02;95;170.15;917.96
2020-01-27 17:11:39;34;263.42;-6046.04
2020-01-27 17:11:39;46;241.67;-4771.19
2020-01-27 17:11:39;47;176.15;-8016.88
2020-01-27 17:11:39;52;252.75;-6561.11
2020-01-27 17:11:39;74;338.11;-3690.23
2020-01-27 17:11:39;78;380.46;-3565.39
2020-01-27 17:11:39;84;250.34;-3167.34
2019-12-30 19:37:32;11;122.16;9727.78
2019-12-30 19:37:32;15;231.22;-311.58
2019-12-30 19:37:32;20;342.05;-2698.83
2019-12-30 19:37:32;21;76.98;-1280.94
2019-12-30 19:37:32;36;478.14;-2773.86
2019-12-30 19:37:32;59;10.63;9520.89
2019-12-15 16:03:29;37;73.63;2157.19
2019-12-15 16:03:29;38;343.69;-5184.48
2019-12-15 16:03:29;39;246.33;3443.53
2019-12-15 16:03:29;41;76.43;5500.14
2019-12-15 16:03:29;65;32.75;730.94
2019-12-15 16:03:29;66;484.64;-5371.46
2019-12-15 16:03:29;76;268.84;2355.11
2019-12-15 16:03:29;80;166.91;8576.15
2019-12-15 16:03:29;100;88.47;1379.25
2019-12-25 23:20:39;8;28.78;3476.67
2019-12-25 23:20:39;45;214.3;4117.72
2019-12-25 23:20:39;61;252.98;-8894.01
2019-12-25 23:20:39;87;93.78;9301.86
2019-12-25 23:20:39;88;474.13;-8490.1
2019-12-25 23:20:39;93;229.31;8158.27
2019-12-09 23:17:47;2;272.5;-1190.3
2019-12-09 23:17:47;7;18.76;353.46
2019-12-09 23:17:47;19;200.47;-1379.72
2019-12-09 23:17:47;26;170.14;166.9
2019-12-09 23:17:47;30;469.36;-665.59
2019-12-09 23:17:47;57;171.91;-9162.96
2019-12-09 23:17:47;69;113.12;-1115.3
2019-12-09 23:17:47;75;362.96;-6604.86
2019-12-17 01:46:33;24;495.62;6603.35
2019-12-17 01:46:33;33;460.62;4443.43
2019-12-17 01:46:33;35;299.31;-1852.63
2019-12-17 01:46:33;55;29.62;-9128.38
2019-12-17 01:46:33;63;217.41;260.94
2019-12-17 01:46:33;70;17.69;-1779.55
2019-12-17 01:46:33;72;139.23;-605.81
2019-12-17 01:46:33;82;27.85;2791.4
2019-12-17 01:46:33;96;190.69;3618.89
2020-03-07 23:24:16;12;132.14;-4729.94
2020-03-07 23:24:16;16;308.38;9668.78
2020-03-07 23:24:16;27;312.84;7093.29
2020-03-07 23:24:16;51;409.48;-3509.16
2020-03-07 23:24:16;56;499.23;-5993.71
2020-03-07 23:24:16;81;9.7;7002.58
2020-03-07 23:24:16;89;53.77;1.47
2019-12-31 18:52:45;3;321.41;4391.68
2019-12-31 18:52:45;9;361.15;4992.11
2019-12-31 18:52:45;22;330.42;-3646.56
2019-12-31 18:52:45;23;14.14;-5275.43
2019-12-31 18:52:45;48;211.97;5655.5
2019-12-31 18:52:45;68;286.03;1141.21
2019-12-31 18:52:45;71;2.79;5619.92
2019-12-31 18:52:45;73;130.65;-8230.06
2019-12-31 18:52:45;85;200.94;-7020.54
2020-01-29 23:55:28;2;204.33;-1752.83
2020-01-29 23:55:28;7;353.19;-7851.03
2020-01-29 23:55:28;19;415.89;-299.69
2020-01-29 23:55:28;26;80.11;8465.41
2020-01-29 23:55:28;30;326.89;7351.65
2020-01-29 23:55:28;57;256.22;-2973.63
2020-01-29 23:55:28;69;482.04;-4241.38
2020-01-29 23:55:28;75;193.73;6222.3
2019-12-03 12:27:24;14;56.6;8356.05
2019-12-03 12:27:24;31;459.97;-1009.54
2019-12-03 12:27:24;53;132.69;-4106.8
2019-12-03 12:27:24;62;72.69;-1453.22
2019-12-03 12:27:24;77;452.71;-8074.09
2019-12-03 12:27:24;79;78.9;-7805.2
2019-12-03 12:27:24;83;117.31;2390.78
2019-12-03 12:27:24;94;494.4;-3169.17
2019-12-25 20:02:11;12;448.76;-2120.09
2019-12-25 20:02:11;16;4.21;-1207.18
2019-12-25 20:02:11;27;230.13;-3990.18
2019-12-25 20:02:11;51;429.81;-2493.85
2019-12-25 20:02:11;56;168.25;6476.45
2019-12-25 20:02:11;81;314.35;1271.39
2019-12-25 20:02:11;89;383.28;24.2
2020-02-26 02:16:12;1;377.79;2189.19
2020-02-26 02:16:12;10;147.27;-6503.7
2020-02-26 02:16:12;13;353.35;-8321.36
2020-02-26 02:16:12;28;41.15;-6429.64
2020-02-26 02:16:12;58;17.7;-7117.14
2020-02-26 02:16:12;91;46.71;7691.73
2020-02-26 02:16:12;97;214.72;4949.43
2020-01-05 05:55:05;2;138.77;-5906.36
2020-01-05 05:55:05;7;360.58;1385.74
2020-01-05 05:55:05;19;494.2;3434.06
2020-01-05 05:55:05;26;17.98;2249.12
2020-01-05 05:55:05;30;34.51;1936.7
2020-01-05 05:55:05;57;210.97;-8215.31
2020-01-05 05:55:05;69;387.74;-131.95
2020-01-05 05:55:05;75;337.19;5094.77
2020-01-27 21:01:04;12;181.81;3474.73
2020-01-27 21:01:04;16;296.49;4340.82
2020-01-27 21:01:04;27;234.09;-4111.95
2020-01-27 21:01:04;51;474.73;1275.17
2020-01-27 21:01:04;56;357.67;-2880.9
2020-01-27 21:01:04;81;302.11;9554.88
2020-01-27 21:01:04;89;201.46;-7281.34
2020-01-22 02:52:58;24;29.75;-7971.64
